balance_transaction_id,created_utc,reporting_category,charge_id,payment_method_type,card_funding,payment_metadata[bill_uuid],payment_metadata[copay_passthrough],payment_metadata[recouped_fee],refund_metadata[bill_uuid],refund_metadata[copay_passthrough],refund_metadata[recouped_fee]
txn_3OYtEgKA296nhejw0ktU9A4K,2024-01-15 21:09:57,charge,py_3OYtEgKA296nhejw0ewaXav6,us_bank_account,,2cba37db-9573-42ae-a936-8675a2315399,320.00,0.00,,,
txn_3OXoM0KA296nhejw0aqkm33G,2024-01-15 21:10:27,charge,py_3OXoM0KA296nhejw0jTO059U,us_bank_account,,49e33daf-24b8-45b3-acd8-03f49bec0845,575.00,0.00,,,
txn_3OYqFZKA296nhejw0taiQg0B,2024-01-15 21:10:37,charge,py_3OYqFZKA296nhejw0wVrzw3a,us_bank_account,,dafe85c7-2705-4afc-b65e-fc9c1ee104cf,200.00,0.00,,,
txn_3OXkohKA296nhejw0tZIPOTf,2024-01-15 21:11:01,charge,py_3OXkohKA296nhejw0QdmxqYD,us_bank_account,,43eb7e4f-8cd6-4547-8fd1-502a4389be1c,181.44,0.00,,,
txn_3OXkofKA296nhejw0W4no4ww,2024-01-15 21:11:02,charge,py_3OXkofKA296nhejw0Mw3qAC7,us_bank_account,,d5a12fac-ed8b-4e07-835c-87b7a714d818,680.00,0.00,,,
txn_3OXkopKA296nhejw0NjWYd3V,2024-01-15 21:11:05,charge,py_3OXkopKA296nhejw0ftiar7W,us_bank_account,,4b5aae0e-63e8-4f0c-a892-0ba11e1e63e7,66.60,0.00,,,
txn_3OY7IFKA296nhejw08qVdoZv,2024-01-15 21:11:45,charge,py_3OY7IFKA296nhejw0gbWqpzM,us_bank_account,,2981dddd-276a-4d80-8d83-841900d8c791,1840.00,0.00,,,
txn_3OXkooKA296nhejw1LBw1Tpp,2024-01-15 21:12:42,charge,py_3OXkooKA296nhejw14QYJVxV,us_bank_account,,c307d761-7f2c-483f-8d66-03e3691d69fe,70.84,0.00,,,
txn_3OXkoqKA296nhejw00qCdIu1,2024-01-15 21:13:18,charge,py_3OXkoqKA296nhejw0qI5qIGn,us_bank_account,,331e8a4c-f7f2-4d87-9e73-dcca28001b71,8.40,0.00,,,
txn_3OYTm5KA296nhejw1A8SRRZm,2024-01-15 21:15:02,charge,py_3OYTm5KA296nhejw1cW2n2Wg,us_bank_account,,320ee4e0-218a-4063-858f-0f1ffa1111c9,6000.00,0.00,,,
txn_3OXkonKA296nhejw088jdzv8,2024-01-15 21:16:14,charge,py_3OXkonKA296nhejw0lxWxgsx,us_bank_account,,40f9c59e-6f42-4cf6-8027-6f871d2be5d2,250.00,0.00,,,
txn_3OXoPBKA296nhejw0IMP8TGk,2024-01-15 21:16:16,charge,py_3OXoPBKA296nhejw0yzo7EPp,us_bank_account,,d37e8299-6a2c-4bb4-9f8e-77b8cb68cebc,1025.00,0.00,,,
txn_1OYxWzKA296nhejwAPfHT9Ps,2024-01-15 21:17:17,transfer,,,,,,,,,
txn_3OYqFNKA296nhejw0atHwhnV,2024-01-15 21:17:50,charge,py_3OYqFNKA296nhejw0GgvpmJX,us_bank_account,,db544353-2758-4a55-9030-a8985f8639eb,120.72,0.00,,,
txn_3OYqFdKA296nhejw13ZDVSRG,2024-01-15 21:19:52,charge,py_3OYqFdKA296nhejw1s6govSr,us_bank_account,,d3e465bb-0ce2-485a-b370-80184fe5172a,8.40,0.00,,,
txn_3OYDeCKA296nhejw1t9cUy4W,2024-01-15 21:20:17,charge,py_3OYDeCKA296nhejw1Ved7EzI,us_bank_account,,c36b7c27-dd77-466f-83f1-a9c2482c6dd2,2640.40,0.00,,,
txn_3OYDdoKA296nhejw02LnOzo1,2024-01-15 21:20:43,charge,py_3OYDdoKA296nhejw07mOAvpv,us_bank_account,,08396b32-0af2-4b48-ae51-00e34ed1b5c8,102.91,0.00,,,
txn_3OYDe3KA296nhejw1YcPLlYC,2024-01-15 21:20:48,charge,py_3OYDe3KA296nhejw159zcqTA,us_bank_account,,6d516110-5900-4b81-acfe-c3c36f087a47,793.13,0.00,,,
txn_3OXbKTKA296nhejw0wxtk8Y6,2024-01-15 21:21:56,charge,py_3OXbKTKA296nhejw0mOutRri,us_bank_account,,05224d36-5dd1-4f5a-bdf3-1543a63ffe61,30.00,0.00,,,
txn_3OXbNKKA296nhejw14JiSCHU,2024-01-15 21:21:58,charge,py_3OXbNKKA296nhejw16pyuPmn,us_bank_account,,3dadd7b2-44a5-49d2-8397-b9e8c82d7df9,30.00,0.00,,,
txn_3OXbHPKA296nhejw1sBfvjxW,2024-01-15 21:22:01,charge,py_3OXbHPKA296nhejw1Vm5UV9x,us_bank_account,,6a2bcba6-97c8-491f-9f20-e97635f4e02a,50.00,0.00,,,
txn_3OYDdkKA296nhejw0fYOFHig,2024-01-15 21:22:57,charge,py_3OYDdkKA296nhejw00JvGvPE,us_bank_account,,13a9c43d-54c7-4446-aa7e-d696f81e6c92,272.16,0.00,,,
txn_3OYDe0KA296nhejw0g8WAjf4,2024-01-15 21:22:57,charge,py_3OYDe0KA296nhejw0Bm8vYBw,us_bank_account,,a11fd86e-bfcb-431e-8c77-aea15b8a3588,329.20,0.00,,,
txn_3OYDe2KA296nhejw1YruWrXo,2024-01-15 21:22:57,charge,py_3OYDe2KA296nhejw1QTLiSyv,us_bank_account,,52509faf-065c-4259-bc25-824b5f4cfd29,793.13,0.00,,,
txn_3OYDe9KA296nhejw19mgruEl,2024-01-15 21:22:57,charge,py_3OYDe9KA296nhejw1QBIo3Yc,us_bank_account,,ee878ef6-2d2f-45c2-9b99-8b76d5226b64,1220.20,0.00,,,
txn_3OYDduKA296nhejw1bbUH1RD,2024-01-15 21:22:58,charge,py_3OYDduKA296nhejw1QD6NDp5,us_bank_account,,bf88669d-74de-46e6-8fbb-9096b7afdd05,375.00,0.00,,,
txn_3OYDe8KA296nhejw1wkwJj3l,2024-01-15 21:22:58,charge,py_3OYDe8KA296nhejw13FVOtcF,us_bank_account,,94651b6b-15b6-4a20-95d9-89f6cc26e6be,556.00,0.00,,,
txn_3OYDdsKA296nhejw0vT8xt0f,2024-01-15 21:22:59,charge,py_3OYDdsKA296nhejw0Z19ufMi,us_bank_account,,1f2c71bf-4c36-4355-b118-f209762d21db,1786.26,0.00,,,
txn_3OYDj7KA296nhejw1fWBGTfO,2024-01-15 21:23:02,charge,py_3OYDj7KA296nhejw1Rb9beEq,us_bank_account,,ae16fbe0-6e43-4740-8a68-84a72c562ea6,80.66,0.00,,,
txn_3OYDveKA296nhejw1GLFDvIZ,2024-01-15 21:23:09,charge,py_3OYDveKA296nhejw1skP7TVM,us_bank_account,,4c84e0df-f001-4508-bcc4-173792732863,187.40,0.00,,,
txn_3OYDvlKA296nhejw1R8ZDh89,2024-01-15 21:23:09,charge,py_3OYDvlKA296nhejw1804VKdG,us_bank_account,,6ce2b042-1f63-4d38-b16f-ef2a16e5b981,106.27,0.00,,,
txn_3OYDvyKA296nhejw04jSk0aJ,2024-01-15 21:23:09,charge,py_3OYDvyKA296nhejw0nXaumT0,us_bank_account,,9d169af2-d672-4ae2-ad4d-0743a1614e32,3350.50,0.00,,,
txn_3OYDvZKA296nhejw1DLcTeLU,2024-01-15 21:23:10,charge,py_3OYDvZKA296nhejw18vohCLk,us_bank_account,,d17cd492-df8d-484b-a65a-e4846b2ff9ca,242.16,0.00,,,
txn_3OYDveKA296nhejw1CUmVKKW,2024-01-15 21:23:10,charge,py_3OYDveKA296nhejw1SByAKc4,us_bank_account,,ebff0c22-fb28-4aa5-95b0-b6fdc6317745,63.94,0.00,,,
txn_3OYDviKA296nhejw1xUNNMgj,2024-01-15 21:23:10,charge,py_3OYDviKA296nhejw1qGKG185,us_bank_account,,776dcd2e-fb20-451c-8368-be1492f40f6e,99.90,0.00,,,
txn_3OYDvuKA296nhejw17Ee9TL5,2024-01-15 21:23:11,charge,py_3OYDvuKA296nhejw1NsNdpBj,us_bank_account,,dcb584f1-0f50-4864-801b-7e31936fa2c8,1041.42,0.00,,,
txn_3OYqFOKA296nhejw0QFLDxPk,2024-01-15 21:23:55,charge,py_3OYqFOKA296nhejw0mRWFsSZ,us_bank_account,,fcbba3f6-4801-453a-8236-196eeb760182,200.00,0.00,,,
txn_3OYDdxKA296nhejw0ZWkXKWY,2024-01-15 21:44:59,charge,py_3OYDdxKA296nhejw0iHAsr8K,us_bank_account,,39ffed1d-d7c9-4f35-9c6c-fdc5c28c9efe,375.00,0.00,,,
txn_3OYDdgKA296nhejw1gWejpIY,2024-01-15 21:45:00,charge,py_3OYDdgKA296nhejw1vx2iK2K,us_bank_account,,14460d5f-3336-4fbd-ab35-2e775737bb32,106.08,0.00,,,
txn_3OYqFaKA296nhejw1dRhx8pJ,2024-01-15 21:45:30,charge,py_3OYqFaKA296nhejw1QcQyOkT,us_bank_account,,a75974c8-8a5c-4578-b9e6-192dc2c96d6a,200.00,0.00,,,
txn_3OYDvfKA296nhejw197uZXRK,2024-01-15 21:45:40,charge,py_3OYDvfKA296nhejw12yx15Oi,us_bank_account,,c62b16de-29cd-46bc-b27c-ec2f9d99fea8,1455.22,0.00,,,
txn_3OYDe0KA296nhejw1YSjyxJq,2024-01-15 21:45:42,charge,py_3OYDe0KA296nhejw1sobMdCr,us_bank_account,,9ce8f00e-05e1-4ed1-8eca-7333e90264a6,2640.40,0.00,,,
txn_3OYE1KKA296nhejw1JRzsdee,2024-01-15 21:45:42,charge,py_3OYE1KKA296nhejw1ajaiN4x,us_bank_account,,01abab4c-9225-49fb-82f2-f6f063ddeb37,181.44,0.00,,,
txn_3OYxX5KA296nhejw0q9fh1jR,2024-01-16 00:04:51,charge,py_3OYxX5KA296nhejw0lhKxiCI,us_bank_account,,c2da5f4f-5c4d-43ab-b2aa-82fdd593a7ee,84.50,0.00,,,
txn_1OZBT1KA296nhejwgAcwiYm6,2024-01-16 12:10:07,transfer,,,,,,,,,
txn_1OZBTMKA296nhejw2GHpSv8x,2024-01-16 12:10:28,transfer,,,,,,,,,
txn_1OZBU0KA296nhejwb0BnM4YK,2024-01-16 12:11:08,transfer,,,,,,,,,
txn_1OZBU1KA296nhejwE2cE7Kgb,2024-01-16 12:11:09,transfer,,,,,,,,,
txn_1OZBURKA296nhejwmbtV2Jk1,2024-01-16 12:11:35,transfer,,,,,,,,,
txn_1OZBUYKA296nhejwEsGIUrpD,2024-01-16 12:11:42,transfer,,,,,,,,,
txn_1OZBUbKA296nhejwrXcXjHkn,2024-01-16 12:11:45,transfer,,,,,,,,,
txn_1OZBWQKA296nhejwpIxrYVky,2024-01-16 12:13:38,transfer,,,,,,,,,
txn_1OZBasKA296nhejw3bEAJhaD,2024-01-16 12:18:14,transfer,,,,,,,,,
txn_1OZBbBKA296nhejwZu5MxbhF,2024-01-16 12:18:33,transfer,,,,,,,,,
txn_1OZBdMKA296nhejw2RHB6Oka,2024-01-16 12:20:48,transfer,,,,,,,,,
txn_1OZCOfKA296nhejwSCC8PP2U,2024-01-16 13:09:40,transfer,,,,,,,,,
txn_1OZCOhKA296nhejw5J9WEt6q,2024-01-16 13:09:43,transfer,,,,,,,,,
txn_1OZCOuKA296nhejw5LXeQZd7,2024-01-16 13:09:55,transfer,,,,,,,,,
txn_1OZCQ0KA296nhejwsmvZGESc,2024-01-16 13:11:04,transfer,,,,,,,,,
txn_3OZCioKA296nhejw05RyMVws,2024-01-16 13:30:30,charge,ch_3OZCioKA296nhejw0lmuB4KA,card,credit,f890276e-38f8-4771-842d-268c241128f4,120.96,3.63,,,
txn_3OZCiqKA296nhejw1CWNam3t,2024-01-16 13:30:32,charge,ch_3OZCiqKA296nhejw15AUtHIH,card,credit,de1e71ff-0e33-46e8-adec-3f80ebdf39f6,200.00,6.00,,,
txn_3OZCiqKA296nhejw1g6x6pze,2024-01-16 13:30:32,charge,ch_3OZCiqKA296nhejw1EAjzV0s,card,credit,12f9f31e-9f85-42c6-b11d-16edf2edf477,211.44,6.34,,,
txn_3OZCirKA296nhejw0Iba71AB,2024-01-16 13:30:34,charge,ch_3OZCirKA296nhejw0uXOqhU4,card,credit,69188c97-dc8b-4c87-9b8a-78f366d963ef,84.89,2.55,,,
txn_3OZCitKA296nhejw0PeGuF0Q,2024-01-16 13:30:35,charge,ch_3OZCitKA296nhejw054Bny5J,card,credit,c3c1b40d-4796-414e-b381-56e47364f251,50.00,1.50,,,
txn_3OZCiwKA296nhejw0Yseca01,2024-01-16 13:30:38,charge,ch_3OZCiwKA296nhejw0EwXZh42,card,credit,2a67ba1d-da13-442e-aca2-b51d6301ddf7,200.00,6.00,,,
txn_3OZNjLKA296nhejw1Cm5Kj3f,2024-01-17 01:15:47,charge,ch_3OZNjLKA296nhejw1czBhrof,card,credit,5cd98ba9-a848-472d-a65a-9b6559b9e558,170.91,5.13,,,
txn_3OZNpaKA296nhejw1eVMzwpw,2024-01-17 01:22:15,charge,ch_3OZNpaKA296nhejw1ycYz2bM,card,credit,ea867db2-d656-4fa5-ac14-4a0a9d52f3a7,198.63,5.96,,,
txn_1OZYFtKA296nhejw2VsWpiyT,2024-01-17 12:30:05,transfer,,,,,,,,,
txn_3OZaKEKA296nhejw1lc2T1i9,2024-01-17 14:42:42,charge,ch_3OZaKEKA296nhejw1PtbU96B,card,credit,a9d896e6-19b7-444a-bd79-d4631f88d436,2875.00,86.25,,,
txn_3OZm3oKA296nhejw0jmU7ue8,2024-01-18 03:14:33,charge,ch_3OZm3oKA296nhejw0IfVzpH0,card,credit,ace378b0-925f-4ffe-bfbe-8949ca010ce1,200.00,6.00,,,
txn_3OZm4DKA296nhejw0HATevZu,2024-01-18 03:14:58,charge,ch_3OZm4DKA296nhejw0VhiCmdm,card,credit,854d572a-f4cb-4e97-b0c6-15191b3aa3de,70.84,2.13,,,
txn_3OZm4RKA296nhejw11dYtuWn,2024-01-18 03:15:12,charge,ch_3OZm4RKA296nhejw1pXFXUAT,card,credit,f72bccaa-1e34-40e2-a776-90a3a23157b5,66.60,2.00,,,
txn_3OZm7CKA296nhejw0cSDARAu,2024-01-18 03:18:03,charge,ch_3OZm7CKA296nhejw0q0PF93K,card,credit,4b699d30-d9af-4e13-8ad0-e7439518e1aa,138.69,4.16,,,
txn_3OZm7VKA296nhejw1te0muj3,2024-01-18 03:18:21,charge,ch_3OZm7VKA296nhejw11Yd8MxC,card,credit,93396251-7d88-4ac6-b23b-431002aaaafa,84.89,2.55,,,
txn_3OZm7jKA296nhejw1vDBJUmn,2024-01-18 03:18:36,charge,ch_3OZm7jKA296nhejw1Gf0H9fx,card,credit,4ebc66b7-be19-478e-9276-60ee8b3e607a,81.89,2.46,,,
txn_3OZm81KA296nhejw1WnoyXAp,2024-01-18 03:18:53,charge,ch_3OZm81KA296nhejw1Fu0976i,card,credit,219b0fb5-46e3-4438-aeb2-f9ecc896189c,115.00,3.45,,,
txn_3OZm8EKA296nhejw1AkO3dqQ,2024-01-18 03:19:07,charge,ch_3OZm8EKA296nhejw1FwxARSO,card,credit,1a5ba1b8-42f7-452c-b32e-20aec7e0d7a1,200.00,6.00,,,
txn_1OZuR6KA296nhejwDTCZPvis,2024-01-18 12:11:08,transfer,,,,,,,,,
txn_1OZuR8KA296nhejwnROVno93,2024-01-18 12:11:10,transfer,,,,,,,,,
txn_1OZuSEKA296nhejwBxxZERES,2024-01-18 12:12:18,transfer,,,,,,,,,
txn_1OZuSVKA296nhejwMgztHhVk,2024-01-18 12:12:35,transfer,,,,,,,,,
txn_1OZuWSKA296nhejwUC0sHiYG,2024-01-18 12:16:40,transfer,,,,,,,,,
txn_1OZuYPKA296nhejwGJ0n8vvg,2024-01-18 12:18:41,transfer,,,,,,,,,
txn_1OZuZLKA296nhejw4XHExHUb,2024-01-18 12:19:39,transfer,,,,,,,,,
txn_1OZvNMKA296nhejwvXpOHTgV,2024-01-18 13:11:20,transfer,,,,,,,,,
txn_1OZvQCKA296nhejwb09BACdK,2024-01-18 13:14:16,transfer,,,,,,,,,
txn_1OZvWzKA296nhejwnkSbt01F,2024-01-18 13:21:17,transfer,,,,,,,,,
txn_3OZvfwKA296nhejw1Kc2KcFM,2024-01-18 13:30:32,charge,ch_3OZvfwKA296nhejw1n4GnjvP,card,credit,2b3e0b4f-a91b-4c77-a93d-e76344556bb0,630.00,18.90,,,
txn_3OZvfzKA296nhejw0M2esumf,2024-01-18 13:30:35,charge,ch_3OZvfzKA296nhejw0REkAk0R,card,prepaid,0b566e7d-066a-41f7-b008-60680425fa6d,1180.00,35.40,,,
txn_3OZvfzKA296nhejw1Aq8Wmu0,2024-01-18 13:30:35,charge,ch_3OZvfzKA296nhejw1XnwfpkA,card,credit,c36f8aea-cfaf-4c59-8766-601c5297cb6f,3000.00,90.00,,,
txn_3OZvg0KA296nhejw0ynZvBRD,2024-01-18 13:30:37,charge,ch_3OZvg0KA296nhejw014sGfBg,card,prepaid,eb4d2ddd-bd54-4e92-a072-42419722653c,200.00,6.00,,,
txn_3OZvg2KA296nhejw0y9wjQW7,2024-01-18 13:30:38,charge,ch_3OZvg2KA296nhejw0JrU5BGK,card,credit,e80593b8-a02f-43cf-8ea1-124c37a280b1,2000.00,60.00,,,
txn_3OZvfxKA296nhejw04lNqgvj,2024-01-18 21:07:11,charge,py_3OZvfxKA296nhejw0St4IMBQ,us_bank_account,,83d85969-9cc2-48fc-b53d-76a468e42924,56.97,0.00,,,
txn_3OZvg2KA296nhejw19lyuZ9O,2024-01-18 21:07:13,charge,py_3OZvg2KA296nhejw1mKpVaGP,us_bank_account,,0e3cbd4f-4a31-44c8-9308-f23ab343809c,2000.00,0.00,,,
txn_3OZvfvKA296nhejw1E2etG0a,2024-01-18 21:07:16,charge,py_3OZvfvKA296nhejw1jIT3fAs,us_bank_account,,db4e98d4-a83c-4206-bd01-e17a7d40f6dd,10.00,0.00,,,
txn_3OZm9IKA296nhejw13vuVdud,2024-01-18 21:12:28,charge,py_3OZm9IKA296nhejw1vgMo2M0,us_bank_account,,4dcba42c-e974-4e4a-9dc8-5394814d4067,162.65,0.00,,,
txn_3OZm9JKA296nhejw08MMUXqP,2024-01-18 21:12:29,charge,py_3OZm9JKA296nhejw0OZD6Ss4,us_bank_account,,57f36f51-308d-4c9f-97a3-aa21f09ac865,220.20,0.00,,,
txn_3OZm9MKA296nhejw1kLxUqMO,2024-01-18 21:12:30,charge,py_3OZm9MKA296nhejw1FYd8NeV,us_bank_account,,856c3b73-fa92-491b-9826-ab6a8ed708d2,413.81,0.00,,,
txn_3OZm9QKA296nhejw02zcGtKf,2024-01-18 21:12:30,charge,py_3OZm9QKA296nhejw0f00QEGd,us_bank_account,,384a6f91-bd61-4902-9f83-80fc0153f9a1,284.04,0.00,,,
txn_3OZvfxKA296nhejw1VcjkV1l,2024-01-18 21:15:15,charge,py_3OZvfxKA296nhejw1tfw81bp,us_bank_account,,2b0b71b8-9687-450d-a397-fc5113fe04fa,7480.00,0.00,,,
txn_1OaGtiKA296nhejwp7JefpNx,2024-01-19 12:10:10,transfer,,,,,,,,,
txn_1OaH09KA296nhejwVPY77IRR,2024-01-19 12:16:49,transfer,,,,,,,,,
txn_1OaH74KA296nhejwrIxe8bK4,2024-01-19 12:23:58,transfer,,,,,,,,,
txn_1OaH7rKA296nhejwx4xQDSBp,2024-01-19 12:24:46,transfer,,,,,,,,,
txn_1OaH8VKA296nhejwxyzILDjb,2024-01-19 12:25:27,transfer,,,,,,,,,
txn_1OaHCkKA296nhejwxUlwNdEq,2024-01-19 12:29:50,transfer,,,,,,,,,
txn_1OaHD6KA296nhejwwAXRYeY0,2024-01-19 12:30:11,transfer,,,,,,,,,
txn_1OaHGvKA296nhejwvMpu9ghw,2024-01-19 12:34:09,transfer,,,,,,,,,
txn_1OaHIgKA296nhejwMt9BGTgG,2024-01-19 12:35:58,transfer,,,,,,,,,
txn_1OaHKVKA296nhejwsf6hk701,2024-01-19 12:37:51,transfer,,,,,,,,,
txn_1OaHQMKA296nhejwwOFvvQGV,2024-01-19 12:43:54,transfer,,,,,,,,,
txn_1OaHRKKA296nhejwUpdv6GCV,2024-01-19 12:44:53,transfer,,,,,,,,,
txn_1OaHRVKA296nhejw9YRCfgi0,2024-01-19 12:45:04,transfer,,,,,,,,,
txn_1OaHRbKA296nhejwdEpjAIz4,2024-01-19 12:45:11,transfer,,,,,,,,,
txn_1OaHSRKA296nhejwws3tC2qU,2024-01-19 12:46:03,transfer,,,,,,,,,
txn_1OaHW1KA296nhejwQkrXXflY,2024-01-19 12:49:45,transfer,,,,,,,,,
txn_1OaHZsKA296nhejwjEC9RgxL,2024-01-19 12:53:44,transfer,,,,,,,,,
txn_1OaHaQKA296nhejwZHgEsJlH,2024-01-19 12:54:18,transfer,,,,,,,,,
txn_1OaHeAKA296nhejwFbPoygsn,2024-01-19 12:58:10,transfer,,,,,,,,,
txn_1OaHeWKA296nhejwaPzRjjSd,2024-01-19 12:58:32,transfer,,,,,,,,,
txn_1OaHkoKA296nhejwtfBPAIhc,2024-01-19 13:05:02,transfer,,,,,,,,,
txn_1OaHwiKA296nhejwfli8aWst,2024-01-19 13:17:19,transfer,,,,,,,,,
txn_1OaHxHKA296nhejwwM6hPS3t,2024-01-19 13:17:55,transfer,,,,,,,,,
txn_1OaI5BKA296nhejwDUCCcAET,2024-01-19 13:26:05,transfer,,,,,,,,,
txn_3OaI9YKA296nhejw1jzdIVqF,2024-01-19 13:30:36,charge,ch_3OaI9YKA296nhejw1sS5wsAQ,card,credit,e8cf1783-969b-458d-85e5-fc1ca67e5eb5,100.00,3.00,,,
txn_3OaI9aKA296nhejw0JW9Di9q,2024-01-19 13:30:38,charge,ch_3OaI9aKA296nhejw0Wl0cyAl,card,credit,0ce19233-be18-4653-bf1a-591702d3fa76,151.20,4.54,,,
txn_3OaI9bKA296nhejw0CqbiKzm,2024-01-19 13:30:40,charge,ch_3OaI9bKA296nhejw07N61OMY,card,credit,0bb6ce04-b172-474a-8347-bc8b819e751f,77.40,2.32,,,
txn_3OaI9dKA296nhejw09warbdS,2024-01-19 13:30:41,charge,ch_3OaI9dKA296nhejw0PLRssP3,card,credit,94bcf791-1068-46bd-b9cf-5174a053d400,200.00,6.00,,,
txn_3OaI9fKA296nhejw0CzbzrsV,2024-01-19 13:30:43,charge,ch_3OaI9fKA296nhejw0BnLIgtJ,card,credit,d1ee4b7d-9303-41af-8285-357ad57be3be,200.00,6.00,,,
txn_3OaI9hKA296nhejw0GErg64f,2024-01-19 13:30:45,charge,ch_3OaI9hKA296nhejw0oXIWcxf,card,credit,b4260587-2d17-49bf-ae14-fc7f49c7cb5c,2000.00,60.00,,,
txn_1OaIU4KA296nhejwO06O6J4d,2024-01-19 13:51:47,transfer,,,,,,,,,
txn_1OaKRRKA296nhejw4Y3s3jwH,2024-01-19 15:57:13,refund,py_3OYTm5KA296nhejw1cW2n2Wg,us_bank_account,,320ee4e0-218a-4063-858f-0f1ffa1111c9,6000.00,0.00,519a12f9-bd0c-48f5-979b-8cead93ebed9,-6000.00,0.00
txn_3OaP6WKA296nhejw1gmzF4K8,2024-01-19 20:55:56,charge,ch_3OaP6WKA296nhejw1uX2Js4i,card,prepaid,c23ce319-3968-474b-9db9-202499bd88a3,600.00,18.00,,,
txn_3OaQXyKA296nhejw0B8SDF7r,2024-01-19 22:28:22,charge,ch_3OaQXyKA296nhejw04X4Rx9y,card,prepaid,bd5bc509-654e-4dd6-bf76-723df8ec4bd3,820.00,24.60,,,
txn_1OaTzrKA296nhejwMOUefDGJ,2024-01-20 02:09:23,transfer,,,,,,,,,
txn_1OaTzuKA296nhejwXBH0CY6F,2024-01-20 02:09:26,transfer,,,,,,,,,
txn_1OaTzwKA296nhejwpjXkNiVJ,2024-01-20 02:09:28,transfer,,,,,,,,,
txn_1OaU05KA296nhejwd0ho5mSH,2024-01-20 02:09:37,transfer,,,,,,,,,
txn_3Oaed2KA296nhejw04t6WBbK,2024-01-20 13:30:32,charge,ch_3Oaed2KA296nhejw0NaT8t1B,card,credit,ad1b789d-2d70-479a-b069-023259e14984,70.41,2.11,,,
txn_3Oaed3KA296nhejw0WGDcArD,2024-01-20 13:30:34,charge,ch_3Oaed3KA296nhejw0tVueImq,card,credit,b1c9ed42-8a35-466c-ab87-9151caa7d782,200.00,6.00,,,
txn_3Oaed4KA296nhejw03ah44sp,2024-01-20 13:30:34,charge,ch_3Oaed4KA296nhejw0tFHlHi8,card,prepaid,3612efce-2c9c-4bce-aa32-399e2bb425b9,200.00,6.00,,,
txn_3Oaed6KA296nhejw0lY6oa44,2024-01-20 13:30:36,charge,ch_3Oaed6KA296nhejw0vhOuxtH,card,credit,56c05f0b-3be1-4965-8059-f5f9adc379ea,25.20,0.76,,,
txn_3Oaed6KA296nhejw0Onid7Qv,2024-01-20 13:30:37,charge,ch_3Oaed6KA296nhejw03bwYs4u,card,prepaid,3d89e7e5-ba65-4eeb-904a-4874d4925891,16.80,0.50,,,
txn_3Oaed8KA296nhejw1SiNjBdf,2024-01-20 13:30:38,charge,ch_3Oaed8KA296nhejw1HV2U3up,card,credit,e8c72282-936b-45d7-b1e6-882d64aa1994,200.00,6.00,,,
txn_3Oaed9KA296nhejw1ozUQTlk,2024-01-20 13:30:40,charge,ch_3Oaed9KA296nhejw186YsaVy,card,credit,c9255f66-3555-4943-b296-a22f8f6a7796,200.00,6.00,,,
txn_3OaedBKA296nhejw0g6BtkAG,2024-01-20 13:30:41,charge,ch_3OaedBKA296nhejw0ZestJfz,card,credit,665c0d59-9475-4e98-87b4-f93756306209,181.44,5.44,,,
txn_3OaedBKA296nhejw1IlVq7IF,2024-01-20 13:30:41,charge,ch_3OaedBKA296nhejw18LCpDCR,card,prepaid,4a941f78-1c9a-4635-b21f-1f9cd08ad2bf,5.86,0.18,,,
txn_3OaedDKA296nhejw0Lzd9hGf,2024-01-20 13:30:43,charge,ch_3OaedDKA296nhejw0A1sb9SU,card,prepaid,f1dc41bd-8592-4367-aed6-3ab74713ae22,86.82,2.60,,,
txn_3OaedEKA296nhejw1dYXDh1R,2024-01-20 13:30:45,charge,ch_3OaedEKA296nhejw1ueAqQpG,card,prepaid,999d8cbd-4145-47f2-ba6d-1a191e9afd7f,60.48,1.81,,,
txn_3OaedGKA296nhejw1i46xNg4,2024-01-20 13:30:46,charge,ch_3OaedGKA296nhejw1H30N7hh,card,prepaid,763c7819-1f08-44c7-a354-3d05e2d8a64b,200.00,6.00,,,
txn_1OahYfKA296nhejwLOeOqK5m,2024-01-20 16:38:13,transfer,,,,,,,,,
txn_1OahYgKA296nhejwfEUnF3kX,2024-01-20 16:38:14,transfer,,,,,,,,,
txn_1OahYgKA296nhejwhLz504Gi,2024-01-20 16:38:14,transfer,,,,,,,,,
txn_1OahYiKA296nhejwy6FK2aKN,2024-01-20 16:38:16,transfer,,,,,,,,,
txn_1OahYlKA296nhejwEUxPERhg,2024-01-20 16:38:19,transfer,,,,,,,,,
txn_1OahYoKA296nhejwFu7BG4Nc,2024-01-20 16:38:22,transfer,,,,,,,,,
txn_1OahYtKA296nhejweV7zYIzc,2024-01-20 16:38:27,transfer,,,,,,,,,
txn_1OahYyKA296nhejwswGvKiqh,2024-01-20 16:38:32,transfer,,,,,,,,,
txn_3Ob16cKA296nhejw0M9hAaj3,2024-01-21 13:30:34,charge,ch_3Ob16cKA296nhejw0z3C1HCq,card,prepaid,0e2b4725-2fb8-41e7-94bc-19c0b3b1713c,90.86,2.73,,,
txn_3Ob16dKA296nhejw0PubRduJ,2024-01-21 13:30:35,charge,ch_3Ob16dKA296nhejw0vGK9P4L,card,credit,ef2385d5-b424-41cd-bc14-436e5e93e457,1580.00,47.40,,,
